"id_room","title","source_id","dating_original","dating_start","dating_end","room_functions","iconclasses","iconclassses_level_0","iconclassses_level_1"
"4314","Chor","3ab33a8c-cf33-4faf-ade1-988cf82e9d9e","um 1700","1700","1700",,"25G3(PALM-TREE),25H114(+0),41D221(TURBAN),45C221,47D8(ROPE),73D82(COAT),73D82(CROSS),73D82(CROWN OF THORNS),73D82(HAMMER),73D82(LADDER),73D82(LANCE),73D82(NAILS)","2,2,2,4,4,4,7,7,7,7,7,7,7,7,7,7","25,25,25,41,45,47,73,73,73,73,73,73,73,73,73,73"
"4315","Die Kleine Galerie","0037183d-faf7-4df8-a8b6-c5b3d658b1df","1745-1747","1745","1747","LONG_GALLERIES","25G41,25I9,35,41A7751,48C24,92C3","2,2,2,2,2,3,3,4,4,4,4,9","25,25,25,25,25,35,35,41,41,41,48,92"
"4316","Das Audienz- und Speisezimmer","0ed7da70-7876-41c7-93d6-d89599fbe0ac","1745-1747","1745","1747","DINING_ROOMS,PRESENCE_CHAMBERS","25G41,26B3,33C215,41A773,92D1916,96A43","2,2,2,2,3,3,4,4,9,9,9,9","25,25,26,26,33,33,41,41,92,92,96,96"
"4317","Das Konzertzimmer","16366a71-50f9-4f5f-9a15-0e0dfc34166a","1745-1747","1745","1747",,"12F61,23G44,25G21,25G4,25G41,25H135,25H15,25I,25I9,26A,31E52,34B11,34B231,35,41A11,41A12,41A646,41A773,41B32,42E31,42E361,42F51,43C113,47H6,47I221,47I53,48C149,48C161,48C1633,48C24,92D1916,92L1211,92L191,92L3,97BB5","1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9","12,12,23,25,25,25,25,25,25,25,25,26,31,34,34,35,41,41,41,41,41,41,42,42,42,43,47,47,47,47,47,48,48,48,48,48,92,92,92,92,92,97"
"4318","Der Marmorsaal","28ab8b1f-932f-474a-837a-31eb5b6bab39","1745-1747","1745","1747","HALLS",,,
"4319","Das Zweite Gästezimmer","8066112f-1b42-4bc0-b11a-ec76d81a860c","1745-1747","1745","1747","GUEST_ROOMS","25G21,41A646,41C317,41C322,41C323,41C345,41C7112,47H6,48A98211,48C1621","2,4,4,4,4,4,4,4,4,4,4,4,4","25,41,41,41,41,41,41,41,41,47,47,48,48"
"4320","Das Vestibül","8a7524ce-0de4-4853-bce1-c494c9110a51","1745-1747","1745","1747","VESTIBULES","25G41,92B11221,92D1916","2,9,9","25,92,92"
"4321","Das Arbeits- und Schlafzimmer","91c46d31-717d-4126-8616-544766646003","1745-1747","1745","1747","BEDROOMS,COUNTING_ROOMS","12F212,23G44,25F33,25G21,25G41,33B1,45A10,45A20,48C901,92B3,92D1916,96A43","1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,9,9,9,9,9,9","12,12,23,23,25,25,25,25,25,25,33,33,45,45,45,45,48,48,92,92,92,92,96,96"
"4322","Das Erste Gästezimmer","9b529ef3-9b28-4e67-98e9-68785f71b69c","1745-1747","1745","1747","GUEST_ROOMS","25F37(HERON),25G3,25H1,25I6,31A56,31A71,42E31,43C11,47I221,47I2211","2,2,2,2,2,2,2,3,3,3,4,4,4,4","25,25,25,25,25,25,25,31,31,31,42,43,47,47"
"4323","Das Vierte Gästezimmer","a399f674-8795-40e5-8ebb-1b50fa38628f","1745-1747","1745","1747","GUEST_ROOMS",,,
"4324","Das Dritte Gästezimmer","cec03a92-abab-4373-a7c7-681567de675c","1745-1747","1745","1747","GUEST_ROOMS","25G21,31AA221,41C3212,41C322,41C323,41C345,41C38,41C7112,47H6,47I4223,48C24","2,3,4,4,4,4,4,4,4,4,4","25,31,41,41,41,41,41,41,47,47,48"
"4325","Das Fünfte Gästezimmer","cfe5a9d4-4e10-4415-ac93-4ccb52d90b64","1745–1747","1745","1747",,"25F3,25F711,25G3,25G41,25G4111,25H1,25H211,25KK3,31A22210,31AA51111,41A7751,41D2339,41D2632,44A3,44B1212,48A98211,48A98312,48A9863,48A9871,48A9876,48C7352,92D18,92D1916","2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,31,31,41,41,41,41,44,44,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,92,92,92,92,92"
"4326","Der so genannte Kleine Saal oder Barocksaal","28d1a7b2-4927-43d5-88fa-9c71a1ea1cd4",,,,,,,
"4327","Der so genannte Große Saal","fa3d65d9-8d7a-41b3-8c2e-2def664655e6",,,,,,,
"4328","Der Raum im ersten Obergeschoss","20e8a9db-4716-4ee8-b7d6-248aa78cbd9c","1705","1705","1705",,"31A221,44B191,48A98312,48A984","3,4,4,4","31,44,48,48"
"4329","Hofseitiger Salon","1dc4fea1-f93b-4410-ae82-ff8c058924f8","1726-1728","1726","1728","HALLS","43C11,48A9872,92C392,92D1916","4,4,9,9","43,48,92,92"
"4330","Erster Salon/Paradezimmer an der Gartenseite links","1f06e3f3-012c-4a06-b79f-2e0c3a26a54d","1726-1728","1726","1728","HALLS",,,
"4331","Hofseitiges Kabinett","63eee1b4-4b87-47b9-a288-71a32fe26f2f","1726-1728","1726","1728","CABINETS_ROOMS","92A1,92B4,92B5,92C3,92C4,92H1,93A2,94L","9,9,9,9,9,9,9,9","92,92,92,92,92,92,93,94"
"4332","Erster Salon an der Gartenseite rechts","9357bc26-5cd7-4480-a0df-ad40ad0d7a34","1726-1728","1726","1728","ANTEROOMS","23A45,92B3911,92C152,92C3,92C421,92D121,92E55,92H5,94L221(+0),95A(ICARUS)68,95B(SCYLLA),96A1821,97C1(+0)","2,9,9,9,9,9,9,9,9,9,9,9,9","23,92,92,92,92,92,92,92,94,95,95,96,97"
"4333","Der Hauptsaal im ersten Obergeschoss","b0ac858e-5b76-4db4-9f83-eec374f9cab8","1701-1704","1701","1704","MAIN_HALLS","25F33(Falcon),25F37(HERON),43C1113,43C114,43CC114,43CC1146","2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4","25,25,25,25,25,25,25,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43"
"4334","Der Gartensaal","d0469553-e87f-4292-a0f6-739225bce2fc","1701-1704","1701","1704","SALA_TERRENA",,,
"4335","Der Gartensaal","d666958c-3506-47c0-8b8a-9c43be2a740e","1701-1704","1701","1704",,"11M31,11M44,11N1,56E3,91B111,92C2","1,1,1,5,9,9","11,11,11,56,91,92"
"4336","Raum im Obergeschoss des Nordflügels","4a02a953-4954-463d-b2f3-13d1666d9c5d","1695-1705","1695","1705",,"31A3","3","31"
"4337","Räume im Obergeschoss","1db4bd80-f8be-42fb-a6d3-8ea11d7f5181",,,,,"33B11,41C322,41C7141,41C741,43C111232,43C78721,48C7311,48C737(RUMBLING-POT),48C75,48C752","3,4,4,4,4,4,4,4,4,4","33,41,41,41,43,43,48,48,48,48"
"4338","Das Treppenhaus","2c0e9580-6eba-4d8e-a9af-d3b429202f96","1707-1708","1707","1708","STAIRWELLS","92B4,92C4,92C454","9,9,9","92,92,92"
"4339","Der Große Tafelsaal","4437f19e-c564-4608-863b-2896baca61b6",,,,"MAIN_HALLS",,,
"4340","Der Breite Gang","55524272-4aa2-4de8-947f-86a599911dd4",,,,"CORRIDORS,LONG_GALLERIES","23D,23D43,23D44,48C20,48C510,48C70,48C90,92C2","2,2,2,2,2,2,4,4,4,4,4,4,4,4,9,9","23,23,23,23,23,23,48,48,48,48,48,48,48,48,92,92"
"4341","Das Ponickausche Zimmer","b58d8323-790b-4661-b789-2651eaac1593","16. Jahrhundert",,,,"11Q71464,25D12(MARBLE)(+0),41A6712,46A122(...)1,48AA9831,92D1916","1,2,4,4,4,9","11,25,41,46,48,92"
"4342","Raum östlich des Treppenhauses","32b023df-51ea-4676-b9e3-8314f2c59841","1713-26","1713","1726",,"92B1222,92D1","9,9","92,92"
"4343","Raum östlich des Flurs","3f779b63-10bd-4b37-9a1d-b6f8dc7d0ecd","1713-26","1713","1726",,"94O211","9","94"
"4344","Raum östlich des Mittelsaals","581245c3-6131-48d8-b923-1bee8beb3958","1713-26","1713","1726",,"92C1,92C18(Peacock),92C2,92D15","9,9,9,9","92,92,92,92"
"4345","Raum westlich des Flurs","12bef375-b5c5-469e-be1f-19b2d158f96d","1713-26","1713","1726",,"92C421,92C4912,92D1","9,9,9","92,92,92"
"4346","Raum westlich des Treppenhauses","5163dc98-e58c-4807-87f8-ef684a54e4c7","1713-26","1713","1726",,"92C2,94L,96A42,96B11,96B113","9,9,9,9,9","92,94,96,96,96"
"4347","Raum westlich des Mittelsaals","7d40501b-a488-4b83-afdc-ef47409b530b","1713-26","1713","1726",,"92B3,92B373,92D1,92D1916","9,9,9,9","92,92,92,92"
"4348","Flur","bd1ef6a8-2509-400b-b2bf-15008a53dcd8","1713-19, Ausmalung bis 1726,  Malerei hier frühestens nach 1745",,,"CORRIDORS","25F36(Swan),25I5,34B2331,41A11,41A6,41A641","2,2,2,3,4,4,4,4","25,25,25,34,41,41,41,41"
"4349","Mittelsaal","ffd18be3-dade-4e85-9c81-60bdccc7aefe","1713-19","1713","1719","ANTE_HALLS,HALLS",,,
"4350","Der so genannte Blaue Saal","006eea6a-8bc7-4e84-8879-d6868471890c",,,,,,,
"4351","Das Kapelleninnere","ad8c4346-319e-4763-936c-f0bbe2b1d5f3","1761","1761","1761","ROYAL_CHAPELS_ROOMS","11HH(CATHERINE),73D15","1,7","11,73"
"4352","Privatkapelle im 1. OG","8d43b368-49a6-438a-9015-8b0a6a75a6f7","frühes 18. Jahrhundert",,,"PRIVATE_CHAPELS",,,
"4353","Das Audienzzimmer des sog. Churfürstlichen Gemachs","74bb76e0-bf95-4631-8591-ed8c39ae3629","1708","1708","1708","PRESENCE_CHAMBERS",,,
"4354","Der Raum neben dem Schlafzimmer","97fa0a23-5fe4-40c0-a9a9-9ee091ea460d","1724-1732","1724","1732","TOILET_ROOMS",,,
"4355","Kabinett des Grafen","0cc3b236-2206-44a4-ae73-353af50c0492",,,,"CABINETS_ROOMS","11G21,25F3,25FF31,31A2762,34B23,48C7352,92D1916","1,2,2,3,3,3,4,9,9","11,25,25,31,31,34,48,92,92"
"4356","Kabinett der Gräfin","92686395-439f-4d53-9d32-500485604534",,,,,"11G2,12E212,12E62,21A,21B,21D,25G41(Rose),25G4111,26A,31A2762,34B11,34B12,41B12,41C65,43C9,43C9(+6),46C121,92D1916,92D1916(+8)","1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,9,9,9,9,9,9","11,12,12,21,21,21,25,25,25,26,31,31,34,34,41,41,43,43,46,92,92,92,92,92,92"
"4357","Schreibstube","a6bb24a7-acad-467e-8ff2-f4322cd94f9d",,,,,"25F32(MAGPIE),25FF32(MAGPIE),48CC7311,48CC7321,48CC7351,48CC742,92C2,92C28(OWL),92C2811,92D4,92D413,92D414,97DD24","2,2,4,4,4,4,9,9,9,9,9,9,9","25,25,48,48,48,48,92,92,92,92,92,92,97"
"4358","Bibliothek","b27f15b9-1905-4e50-9f96-b2e4647b0d20",,,,"ANTEROOMS,LIBRARIES_ROOMS","95A(ICARUS)68","9,9","95,95"
"4359","Kammer des Grafen","f1f73593-b12e-4fd8-bd9b-623e57843bd6",,,,"BEDROOMS","11K2,11M42,11M42(+3),11M44,25A13,25FF241,25FF2411,25FF3(HARPY),25GG3(PALM-TREE)(+13),31A27631,31A45,31A72110,31AA27631,41A773,44B192,44BB191,46B3311,48A98313,92B34,92B371,92B378,92B38(BOW AND ARROW),92C34,92C371,92C38(SPEAR),92D19164(+8)","1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,9,9,9,9,9,9,9,9,9","11,11,11,11,25,25,25,25,25,31,31,31,31,41,44,44,46,48,92,92,92,92,92,92,92,92,92"
"4360","Die Schlosskapelle zum Heiligen Georg","bb8fc4e6-bacc-4d07-943d-9b9d42ebf49c","1599-1608","1599","1608","CHAPELS_ROOMS","11G,11G1911,11I1,11I3,11I5,11I611","1,1,1,1,1,1","11,11,11,11,11,11"
"4361","Das ehemalige Audienzgemach des Herzogs","09f4a723-2c8b-4659-80f5-e4791025dc66",,,,,,,
"4362","Das ehemalige Gemach des Herzogs","1b8e3110-2299-42d8-9741-b9ba9b1c6969",,,,,,,
"4363","Das Treppenhaus","632b0bf9-64b7-4936-8dfb-afdb892308dd",,,,,"23H42,23H43,25F33(EAGLE),25G21,25G3(PALM-TREE)(+22),25G41(Rose),25G4111,41C652,43C11,44A1(+3),44B114(DUKE),44B19,44BB114(DUKE),45A10,45A20,47I,47I1111,47I15(SICKLE),48A98311,48A9833,48C30,48C73411,48C7351,5(+2),61D,92B373,92C37,92D1916,96A237,96A27","2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,9,9,9,9,9,9,9","23,23,25,25,25,25,25,41,43,44,44,44,44,45,45,47,47,47,48,48,48,48,48,48,48,48,48,48,5(+2),5(+2),61,92,92,92,92,92,96,96"
"4364","Der ehemalige Hauptsaal","775c0c65-d541-4454-a61e-1e0d885723b3",,,,,,,
"4365","Raum 309","831b9c5a-9fa8-4e8f-8460-e179f9643bb1",,,,,,,
"4366","Unbekannter Raum","a7d70df9-9da6-4e85-bf9c-ef6defa1ec5e",,,,,,,
"4367","Unbekannter Raum","c08193e5-0225-4ec2-b7c8-40331a8112db",,,,,,,
"4368","Unbekannter ehemaliger Raum im 3. Obergeschoss","decc2507-88a8-4081-beaf-6a25f42db442",,,,,,,
"4369","Raum über der Schlosskapelle links im 3. Obergeschoss","f7781df6-a5af-49bc-a7ee-0f03a7489174",,,,,,,
"4370","Unbekannter Raum","f7e6b009-d5ed-4186-b9e0-30417e3c03c9",,,,,,,
"4371","Raum 308","ea6dc8d2-2d7b-4b28-9223-b7b7572e3276",,,,,,,
"4372","Die Schlosskapelle","fba4fb70-b066-4090-94a9-f1c797f72e3c",,,,,"11C11(+0),11C12,11D1311,11D422,11E1,11F261,11G,11G1921,11G1924,11G1925,11G23,11P6,11Q7121,11Q7121(STEEPLE),11Q7121(TOWER),11Q7129,11Q7131,11Q7131(NICHE),11Q71483,11S723,12A422,23A21(+0),23U25,24,24A,24A1,24A21,24A3,24A6,24B,24F,24F2(+0),25A13,25F23(LION),25F3,25F33,25F36(DUCK),25F39(DOVE),25F42,25F711(ANT)(+64),25F713,25FF311,25G11,25G21(APPEL),25G21(APPLE),25G21(POMEGRANATE),25G3,25G3(AVOCADO)(+34),25G3(LAUREL)(+2),25G3(Laurel)(+22),25G3(LAUREL)(+25),25G3(LEMON-TREE),25G3(OAK)(+25),25G3(OAK)(+27),25G3(WILLOW)(+22),25G4(REED),25G41,25G41(SUNFLOWER),25H1,25H11,25H11(+1),25H113,25H114,25H13,25H131,25H15,25H17,25H18,25H2,25H213,25I,25I151,25I152,25I153,25I5,25I6,25I9,26A,26B,26B2,26C32,26C6,26D,26E,26E2,26E22,31A21,31A211,31A2213,31A2214,31A2221,31A22210,31A25552,31A2742,31A51111,31A541,31AA2362,31AA25,31D17,33A12,33A14,34B11,41A1,41A11,41A34,41A62,41A63,41A636,41A651,41A673,41A711,41A773,41B1,41B313,41B34,41C621,42D1712,42E33,43C11124,43C424,44A3,44B19,44B191,44G3121,44G321,45A20,45C1,45C13(SWORD),45C15(ARROW),45C15(CROSSBOW),45C17,45C23,45K21,46B311,46B313,46B3311,46C11,46C131,46C215(ANCHOR),46C24(GALLEON),46C291,47D8(SCISSORS),47I12,47I122,47I15(HOE),47I15(SPADE),47I3,47I422,47I4222,48A98311,48A9832,48A9833,48A9853,48A9875,48C1425,48C149,48C161,48C1621,48C514,48C5142,48C7323,48C73341,48C7341,48C742,49D442,49D51,49D521,49D521(YARD-STICK),49E25111,49L62(+0),49MM32,61E(JERUSALEM),7(+3),71A31,71E11423,71E1263,73D66,92D16,92D1916","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,33,33,34,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,42,42,43,43,44,44,44,44,44,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,61,7(+3),71,71,71,73,73,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92"
"4373","Marmorzimmer","5e9aa013-5ff2-4eda-b7b1-d5f9b0a459d4","1698","1698","1698",,"25D12(MARBLE)(+0)","2","25"
"4374","Sogenannte Hochzeitszimmer","6442778f-6a15-44c9-9756-b91803d6a1c1","1698","1698","1698",,"25GG3(PALM-TREE)(+27),41A4231,48A98313,48A9875,48A9876,48AA98311,92D1916","2,4,4,4,4,4,9","25,41,48,48,48,48,92"
"4375","Barocksaal","84af3a78-7fff-478d-8072-b96b3add13f2","1698","1698","1698","MAIN_HALLS","25F24(STAG)(+551),25G3(Laurel)(+22),25G4(REED),25GG,25GG3,25HH113,25HH151,25HH213,25HH2143,25I3,26A,43C11124,43C1131,43C114,43C1142,43C1147,44B191,44B192,44B197,45C16(RIFLE),48A98313,48A98341,48A9876,48AA98311,48AA9833,48AA9844,48AA9853,48C51562,92C3,92C392,92D1916,97C1,97C1(+0)","2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,43,43,43,43,43,43,43,44,44,44,44,45,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,92,92,92,92,92,92,97,97,97"
"4376","Sogenanntes Drachenzimmer","90df4b60-b4e1-4b92-a6a9-5b6462c7affe","1698","1698","1698",,"25FF411,25G41(LILY),25HH11,48A98211,48A98313,48A98333,48A9875,48A9876,48AA98311,48AA9833,48AA9851,48AA9853,48C7321,92L41","2,2,2,4,4,4,4,4,4,4,4,4,4,9","25,25,25,48,48,48,48,48,48,48,48,48,48,92"
"4377","Die Kapelle","c0e10e35-5272-402a-b32c-44226c6b3372","1746, nach 1760",,,"CHAPELS_ROOMS","11C11,11F,11G,11H,11H(JOSEPH)34(+2),73A42","1,1,1,1,1,7","11,11,11,11,11,73"
"4378","Privatkapelle","053817ce-a1c3-4252-8c1a-0401761ee12b","1695-1704","1695","1704","PRIVATE_CHAPELS",,,
"4379","Das Vorzimmer","0587fe25-9dc6-4271-a814-44f9239a57ec","1695-1699","1695","1699","ANTEROOMS","21,21A,21B,21C,21D,25C11,25HH1,25I9,32B33(TURKS),45B31,46A16331,92B252,92C47,96B661","2,2,2,2,2,2,2,2,3,4,4,9,9,9","21,21,21,21,21,25,25,25,32,45,46,92,92,96"
"4380","Das Schlafzimmer mit seinem Alkoven","b92217be-8eeb-4aa2-9c10-4edda37eb9cc","1695-1699","1695","1699","BEDROOMS","11I62(DAVID)32,25F24(STAG),25F34,25F35(Parrot),25F35(Peacock),43A433,43C92,48A98,48A9872,92B1218,92BB121,92D1916,92H1,92H2,92L551,94L321,96A5(JUSTITIA),96A5(PRUDENTIA),96C(ROMULUS)122","1,2,2,2,2,4,4,4,4,9,9,9,9,9,9,9,9,9,9","11,25,25,25,25,43,43,48,48,92,92,92,92,92,92,94,96,96,96"
"4381","Das Audienzzimmer, sog. Gobelinzimmer","f03be33b-8fd6-4998-b384-de40423ab637","1695-1699","1695","1699","PRESENCE_CHAMBERS","23F4,23F41,23F42,23F43,23F44,25G3(PALM-TREE)(+2),92B3711,92D1916","2,2,2,2,2,2,9,9","23,23,23,23,23,25,92,92"
"4382","Die Obere Stube im 2. Obergeschoss","46a7d6a2-418d-4f09-977f-38883f740dd6","1490, 1575","1490","1575","LIVING_ROOMS","11S,25G41,73A5,73B2,73C85211,96A5(FIDES)","1,1,2,2,7,7,7,9","11,11,25,25,73,73,73,96"
"4383","Der Erker in der Westwand","e7449a6b-0c81-4a0d-84a3-0380f14b91f9","1574","1574","1574",,"11G,11G12,11G1911,11H(JOHN),11H(LUKE),11H(MARK),11H(MATTHEW),31A71,31A72,46A122","1,1,1,1,1,1,1,3,3,4","11,11,11,11,11,11,11,31,31,46"
"4384","Innenraum der Frauenkirche","b6f8adc0-2235-49ca-b7cc-c5b57138455f",,,,,"11I4,11M3","1,1","11,11"
"4385","Südwestliches Turmkabinett im Westflügel","709aa81b-807f-460d-914b-42307bc9e6b8",,,,"CABINETS_ROOMS","23S11(+0),23S12(+0),23S13(+0),23S14(+0),25F23(BEAR),25FF23(LION),25FF23(PANTHER),25FF23(WOLF),48C1611,48C165,71B421,98B(ALEXANDER THE GREAT),98B(CAESAR),98B(CYRUS)","2,2,2,2,2,2,2,2,4,4,7,9,9,9,9","23,23,23,23,25,25,25,25,48,48,71,98,98,98,98"
"4386","Vorraum zum Jagdsaal","c33a571a-76ac-4169-983d-cf3b02c77fb6",,,,"ANTEROOMS","48A9871(+1)","4","48"
"4387","Der so genannte Europasaal","4678aa4b-3d76-4dcc-8782-727e29d1662f",,,,,,,
"4388","Das so genannte Turmzimmer","db3a3fcc-3963-4c6c-a511-3969182ce847",,,,,,,
"4389","Die Schlosskapelle","ea0350ed-4824-4357-87fe-e5871c999fba",,,,,,,
"4390","Der sogenannte Apollosaal","52f815a8-2606-4b43-8b1a-db7213e39d49",,,,"MAIN_HALLS",,,
"4391","Das mittlere Kabinett","ebe8e472-df03-45eb-bd8d-8624e4292c56",,,,"CABINETS_ROOMS",,,
"4392","Kabinett neben dem Schlafzimmer","35bda5b1-4190-47fd-99ba-9622c3aa81e4","1776","1776","1776","CABINETS_ROOMS","23O23,92B17,94R(CASTOR)7,94R(POLLUX)7","2,9,9,9","23,92,94,94"
"4393","Chambre à coucher mit Alkoven","a6e99ae2-ca77-40fe-a730-bad34543b99e","1776","1776","1776","BEDROOMS","31D112,42A52","3,4","31,42"
"4394","Treppenhaus","5f0f17f8-13b2-470f-816c-f766dc02f939","1776","1776","1776","STAIRWELLS","22C311,23R11,23R113,23R13,23R14,23R140,23R310,23R320,24A81,24B6,25F711(DRAGON-FLY),25G41(Rose),41B32,46C181,92B3711,92B379,92D1916,92E42","2,2,2,2,2,2,2,2,2,2,2,2,4,4,9,9,9,9","22,23,23,23,23,23,23,23,24,24,25,25,41,46,92,92,92,92"
"4395","Das so genannte Südkabinett und seine Stuckdecke","36877839-f5e0-44fb-b913-4c4c2d448455","1700-1710","1700","1710",,"96A23","9","96"
"4396","Vorzimmer des Roten Gastzimmers","3983f0ac-39bd-49b2-8462-a2606e1add17","1758–1760","1758","1760",,"25G41(CARNATION),25G41(Rose),25G41(SUNFLOWER),25G41(TULIP),41A646,41A6711,41A7751,41D2652,92D1916","2,2,2,2,4,4,4,4,9","25,25,25,25,41,41,41,41,92"
"4397","Grünes Gastzimmer","6457af93-0c34-4137-ad84-729c4636646f","1758–1760","1758","1760",,"11Q712,12E61(+0),12F61(+0),25F36(DUCK),25HH213,25HH2143,25HH216,25I146,25II,25II9,41A361,45K142","1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4","11,12,12,12,12,25,25,25,25,25,25,25,25,25,25,25,25,25,25,41,45"
"4398","Rotes Gastzimmer","736f6e35-38d8-4da5-bd83-a80307303464","1758–1760","1758","1760",,"11Q7121(DOME),25F3,25F36(Swan),25I141,25I151(+0),25I152,25I153,31A45231,31A5331,41A12,41A541,41A651(+0),41A772,41D221(TRICORNE),41D263,43A422,45C13(RAPIER),46C13141,48C149,48C161,48C1623,48C1633,48C1634,92D1916","1,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9","11,25,25,25,25,25,25,25,25,25,31,31,31,31,41,41,41,41,41,41,41,41,41,41,41,41,43,45,45,45,46,46,48,48,48,48,48,48,48,48,48,92"
"4399","Wappensaal","0388b5ee-483f-41e7-9662-72b4c8abb34e","um 1651–1670",,,"HALLS","11D3,11H(JAMES THE LESS)0,11H(JOHN)0,11H(PETER NOLASCO)0,11I62(ELIJAH),11I62(MOSES),11L211,26A,73C","1,1,1,1,1,1,1,2,7","11,11,11,11,11,11,11,26,73"
